block_number,block_hash,parent_hash,timestamp,transaction_hash,from_address,to_address,actual_fee_amount,actual_fee_unit,fee_in_eth,tx_count,time_diff,avg_fee,std_fee,anomaly
776262,0x338350f0f036e9b3a133d6acea6e10c45b107efc3bdafa41d7adee730d2a7e2,0x5066b5819b079c634334d2700ba9a40aa6da572fbff364c1b3be32382c199b,2024-10-05 12:07:34,0x3ed8bad5e501ecb4ecd6ceb12f86c2dfab820816d45fbffd46e9339bcc55737,0x30d1a6061325132500b0c288e8e6deaeeb58ad7cb7b4c6e8239346959cb765d,Unknown,0x2855a806ba4f20,FRI,11353179.224166175,26,36.0,19137674.97121027,31411305.912643213,False
776267,0x30ed738f955e93cbee4233cc9641ee4ffc9d3ecf0eada5d30a2da229f74dece,0x1a2407e8eaafaa43effaada74b45bc7a9c6cc0e8258b1f0703087c00ea8c588,2024-10-05 12:10:18,0x3a7339cc8caa57f647044a657dfb6289d47e7a8551393fdcf56cb5d68e17ba,0x30d1a6061325132500b0c288e8e6deaeeb58ad7cb7b4c6e8239346959cb765d,Unknown,0x2d1755def7a0f4,FRI,12692031.532409076,26,164.0,19137674.97121027,31411305.912643213,False
776269,0x15a1b0b6f3bec50f945bd78120822c087b27930d72dd5db558fa0112379e973,0x4f974a0e301b4a927802257c40821c73788caa0a8807ec9fe83d27505ba6047,2024-10-05 12:11:26,0x12d45861748d4a73d48bb0ef827c2c5186735c181262ccb5d7d93e854b20a47,0x30d1a6061325132500b0c288e8e6deaeeb58ad7cb7b4c6e8239346959cb765d,Unknown,0xf2254512d883a,FRI,4259870.185195578,26,68.0,19137674.97121027,31411305.912643213,False
776217,0x42af219934b8ea1e3b3aedf8a22dadc29ce6cbfac74e5d210ae0eec57aeb12d,0x238351513b2f224434bd4368394a805eaf35ea21e3b3e2ca3d8c15e7a34ddd4,2024-10-05 11:42:50,0x6839ac402fec62b0ed262b3a3f4da34a03467462e6670c42b4bd2284a393438,0x31bc51055e4b25374c3047c91383aefc4814fd396ed4ae4797c431dcbeb61e0,Unknown,0xe7780ee66fb78,FRI,4072045.313194872,2,0.0,8655109.559216363,6481431.613950817,False
776219,0x54218e69e28ce6dc4b0a24d6cf37894e276af170b63b0824407dbf1c6f158ae,0x46d769b7c57baa2205529b9886b0da373c0093300f187b7ec5bc0119b9103a4,2024-10-05 11:43:52,0x2f9df94640129eaf0c2cb3cd3da711db624c51f2957c53bb603d85ef78b9b86,0x31bc51055e4b25374c3047c91383aefc4814fd396ed4ae4797c431dcbeb61e0,Unknown,0x2f080c8722d660,FRI,13238173.805237856,2,62.0,8655109.559216363,6481431.613950817,False
776218,0x46d769b7c57baa2205529b9886b0da373c0093300f187b7ec5bc0119b9103a4,0x42af219934b8ea1e3b3aedf8a22dadc29ce6cbfac74e5d210ae0eec57aeb12d,2024-10-05 11:43:21,0x42efabbba92e32923ef70661b60540c6a3cddf1a0360bf8623c41ea73110007,0x3211e11bb872390e6d7a41db20d96cd92b6f85bc5452d89d084dd12b1125152,Unknown,0x67470894d0,WEI,4.43573376208e-07,1,0.0,4.43573376208e-07,,False
776262,0x338350f0f036e9b3a133d6acea6e10c45b107efc3bdafa41d7adee730d2a7e2,0x5066b5819b079c634334d2700ba9a40aa6da572fbff364c1b3be32382c199b,2024-10-05 12:07:34,0x7da4efe63c7d5c82559ba3f8d01a9e568d3437805fc56f57af65411930a54dd,0x3248b57b4e5eddb77e1446c47af6471f832bfaae933c3bf337f2c48b2256c09,Unknown,0x410f8f855e6ea0,FRI,18312982.57849104,2,0.0,14219480.119091224,5789086.69569084,False
776264,0x689111d70dea31d20aaf8c96c4779a0137f42cdca75e531f3aa3085436242a1,0x43342ed2819160dab67807919123804e2c54665c5915d77a9a049f05648f576,2024-10-05 12:08:35,0x5d9cf1c8b1832e64781aa7b14b962f52382a45dfc743ce7a297bc6fb0014aee,0x3248b57b4e5eddb77e1446c47af6471f832bfaae933c3bf337f2c48b2256c09,Unknown,0x23f985e568d190,FRI,10125977.659691408,2,61.0,14219480.119091224,5789086.69569084,False
776259,0x3e0cb02b4c19ddf98b3b639adc2d981f403b0e58d37ee8bc79373025910bd2c,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,2024-10-05 12:05:49,0x16f2ffc3aba882c4014d6aa07fd683d7e8c36d6c8f559ef6acab1ab5c66fffd,0x32f808c388e2b4c91e7df26cb4a72d8158acfa8376117fc344cb6832e09de9a,Unknown,0xbc8a6d1e607170,FRI,53069496.88730866,1,0.0,53069496.88730866,,False
776196,0x7fbc4e988680aec2c87ebb4191861c2cd633b095b3db661a6346f1219b935a0,0x205c750600c8354989ad6dec9713538d85612addd361624d67e23f3ddd1d0cf,2024-10-05 11:31:27,0x1264da4788369b6b9902949cf1a1f330e675655d55b9d49e99fc89be04513ec,0x338724b89122b27c1d639c4e1ba54725af2ca038e70a5a8e90fcf86b06aff80,Unknown,0x463a1d750c0,WEI,4.825963516096e-06,6,0.0,2.3815889038055e-06,1.3753019585875125e-06,False
776202,0x38cfc7df2501b7696b4df91eed425aa10ee179b05241cdebec4b0a1c252554f,0x3a661e8ce1b9117b2df107e7f492341d3922d169bfe6b652708b9a32dbdab82,2024-10-05 11:34:35,0x3ec60f4be45ace76808d2355ad17ebe02954fb657be3a77a9d54dbe9bbcb829,0x338724b89122b27c1d639c4e1ba54725af2ca038e70a5a8e90fcf86b06aff80,Unknown,0xf36eacb7a0,WEI,1.045533865888e-06,6,188.0,2.3815889038055e-06,1.3753019585875125e-06,False
776229,0x757a88049da596e7610e7ed59b4614497c25da3369f67fb7e9b88cb62b8a8e6,0x517446789fe63255c3c50373b6e5bed53e56fd761fc0eff3b2faea45ec3f60f,2024-10-05 11:49:43,0x4dd5dca8ee3751e14ca071f934697b442b58ffcd0296c1d52460ef5e8e4bfde,0x338724b89122b27c1d639c4e1ba54725af2ca038e70a5a8e90fcf86b06aff80,Unknown,0x11b2cc6b5ce,WEI,1.216226964942e-06,6,908.0,2.3815889038055e-06,1.3753019585875125e-06,False
776235,0x72a5e18c09d03158da74d753b6feb3e43d69898df4ae71ef112c3f303acdc9f,0x62d3cea2cc833a8b8d9a8d4aadb619643c089b0ea07394bb16f316129fa1d47,2024-10-05 11:53:13,0x4abd53f598305fef4ff1a40e3c5e817bac2d389056ce7001a94f86e77db66cc,0x338724b89122b27c1d639c4e1ba54725af2ca038e70a5a8e90fcf86b06aff80,Unknown,0x29be117495a,WEI,2.868519586138e-06,6,210.0,2.3815889038055e-06,1.3753019585875125e-06,False
776243,0x2248855163cb83dcdbbd6c3068e328fea601c75b10f6cc90149d63d6824f600,0x7fc26c528b559dd848aadbbec81a47c586a0c4ef4cc08dbb8d2ccb6be64cc1f,2024-10-05 11:57:24,0x994da9ea60213bd51fe50198306645aa4d0d3ff85c4843512e433d4f87b51,0x338724b89122b27c1d639c4e1ba54725af2ca038e70a5a8e90fcf86b06aff80,Unknown,0x208ac09770c,WEI,2.236269295372e-06,6,251.0,2.3815889038055e-06,1.3753019585875125e-06,False
776262,0x338350f0f036e9b3a133d6acea6e10c45b107efc3bdafa41d7adee730d2a7e2,0x5066b5819b079c634334d2700ba9a40aa6da572fbff364c1b3be32382c199b,2024-10-05 12:07:34,0x1222929c2e4965b9e184a758430670b47221cc2f0b9750221cf10c925061fcd,0x338724b89122b27c1d639c4e1ba54725af2ca038e70a5a8e90fcf86b06aff80,Unknown,0x1e84024ce5d,WEI,2.097020194397e-06,6,610.0,2.3815889038055e-06,1.3753019585875125e-06,False
776203,0x7b95fb93fa50a69dc78a60e95c191eaa89aecd327aa9200e64b3b512c563853,0x38cfc7df2501b7696b4df91eed425aa10ee179b05241cdebec4b0a1c252554f,2024-10-05 11:35:07,0x19e4913ff3da27d33d83bc2a764aeb7e559f9e22eff73de1101ff922aff0364,0x3395a0f66caddc51b46510c62c0bb5864b82d8db2c628c8dfe7c1803e420763,Unknown,0x393b48fcef366f,FRI,16109258.339726958,1,0.0,16109258.339726958,,False
776266,0x1a2407e8eaafaa43effaada74b45bc7a9c6cc0e8258b1f0703087c00ea8c588,0x4c518d71d1a80436f67db8d5ccdc0745bd0e3a75ecdc84373ee74b8f601d4b2,2024-10-05 12:09:47,0x53c1a60b2cbc5e02431efef24e9d336314875d5dbffdba2eea66a36a0448752,0x34189e093a95ab2edc664b50eb07d07b871cd9684926c8bdd028c45f7450bae,Unknown,0x1a679854ea0,WEI,1.814514978464e-06,1,0.0,1.814514978464e-06,,False
776202,0x38cfc7df2501b7696b4df91eed425aa10ee179b05241cdebec4b0a1c252554f,0x3a661e8ce1b9117b2df107e7f492341d3922d169bfe6b652708b9a32dbdab82,2024-10-05 11:34:35,0x5c70e94ea16db82b779c999240aaa732e96757b9a80185f35e3b55a83c4357c,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x5266411d520,WEI,5.6624457864e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776205,0x37333b6d0793b28e107010dcabd17b2863f3b0a6d2c6fda0ce1b7938ef187da,0x59d3bd84dfeee703d5e7ab5286375d72fae4a6eab706f6c20503cd0b937af3e,2024-10-05 11:36:09,0x33cbf97b536b5a4264d7ce1bac5f5f13eb6be8b467d77be6b37b92dc3b7d866,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x658b3051b8c,WEI,6.9780303451e-06,26,94.0,3.954130986830231e-06,2.648154219370828e-06,False
776219,0x54218e69e28ce6dc4b0a24d6cf37894e276af170b63b0824407dbf1c6f158ae,0x46d769b7c57baa2205529b9886b0da373c0093300f187b7ec5bc0119b9103a4,2024-10-05 11:43:52,0x5b286b3f8b5d57c89d1b52c6e3c502108c90fabcd2133105debb91a88da4b8c,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x335eaa440ca,WEI,3.53010478305e-06,26,463.0,3.954130986830231e-06,2.648154219370828e-06,False
776227,0x541c2068d82fa15ddc578c751f114421644ae1408746c930907ef5a62558097,0x54fe77588e09dd779a0884d17defea8d9a2e32779bb7742ee80b145cda4ef53,2024-10-05 11:48:27,0x6704a526c2d712e9b308448f3481b9596ef4592953342e895a59b7615e13423,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x31d3ab1d6a2,WEI,3.424073668258e-06,26,275.0,3.954130986830231e-06,2.648154219370828e-06,False
776231,0x2dcdefacccef242ab74f58b725f9352c8e033bc3df53387895d7ada7fa6d169,0x4777769e2938eb992a1635cc7979eaeedb3b8234938c3fd181db5dce415e2ef,2024-10-05 11:50:48,0x4330319c21e773d17591dcc7e3cfc6c51da5dd97c5b10a33fb8999c07c9f922,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x49198117892,WEI,5.023368050834e-06,26,141.0,3.954130986830231e-06,2.648154219370828e-06,False
776238,0x66ccd8a4f9fdb758327321b6d83dcc1b59857868cc5ade00328b6cf6bd45bd0,0x7f0f326718fe86594a6e6b2b586afe50179786d799d6997d409423cd69c6210,2024-10-05 11:54:45,0x81bd16de4dc33b814ef8c2e304827dc4e6cd45c4f4f8bd93d511978dab5179,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x35b68af13ee,WEI,3.69113321163e-06,26,237.0,3.954130986830231e-06,2.648154219370828e-06,False
776240,0x4691ceb59afc45098afeddadf430cdc00dc95e151847ab733ee9188e30092a4,0x7984dd711ca4eaa4c721a27fd5af8926686f98aee926a1cbc05625490918c96,2024-10-05 11:55:49,0x10c278e4c8bc264487119a50ff552e3e302987d1a9d46ab21357a7dd3db1d38,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x2eab4f1019e,WEI,3.207081296286e-06,26,64.0,3.954130986830231e-06,2.648154219370828e-06,False
776245,0x6968e707693b3b260bbdc0e2541a4081af7fe55646c615bdbe834ec1321ef24,0x6260a0c7909e82d8fd24fda66643c5e2b5cf9fb685ccf3516a88a976be6c047,2024-10-05 11:58:26,0x3e05c2f9cb972264b53b1ceb5bb84c2d3ff675c6cd00625b7c92f8fae77104,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x4910935b030,WEI,5.02097128248e-06,26,157.0,3.954130986830231e-06,2.648154219370828e-06,False
776254,0x51719da1afaf9720fe743cb372fcf084a8b9c9a573fe5cf3a7ec3a8ffaffef2,0x7032bbe1f2318021260d3e88b31a80cd563caa871595dfa9a330a2c2757171b,2024-10-05 12:03:09,0x4828abd6a7d7b74fa8c35173c70b46567d36b6e6a3ec3be5e7f7a21653fed7e,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x558d58cf610,WEI,5.879098045968e-06,26,283.0,3.954130986830231e-06,2.648154219370828e-06,False
776254,0x51719da1afaf9720fe743cb372fcf084a8b9c9a573fe5cf3a7ec3a8ffaffef2,0x7032bbe1f2318021260d3e88b31a80cd563caa871595dfa9a330a2c2757171b,2024-10-05 12:03:09,0x1bea795d60e9c5c3010dd63b5ac1c0ac2af03390012597c524d686856d4f9c8,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0xacde449b340,WEI,1.1879414608704e-05,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776254,0x51719da1afaf9720fe743cb372fcf084a8b9c9a573fe5cf3a7ec3a8ffaffef2,0x7032bbe1f2318021260d3e88b31a80cd563caa871595dfa9a330a2c2757171b,2024-10-05 12:03:09,0x7229faba1bac5288b27a61bcd921ae54a073e698ca540ed115049632a3f21f1,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x4ba13e03dec,WEI,5.19724389118e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776254,0x51719da1afaf9720fe743cb372fcf084a8b9c9a573fe5cf3a7ec3a8ffaffef2,0x7032bbe1f2318021260d3e88b31a80cd563caa871595dfa9a330a2c2757171b,2024-10-05 12:03:09,0x4c79393ba9e43a1c5de5afd503e383456c5b02113430cd087a38dba02c4d9c0,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x85d7308bb8c,WEI,9.197454932876e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776254,0x51719da1afaf9720fe743cb372fcf084a8b9c9a573fe5cf3a7ec3a8ffaffef2,0x7032bbe1f2318021260d3e88b31a80cd563caa871595dfa9a330a2c2757171b,2024-10-05 12:03:09,0x5a38ae3db4d8b14e3310427ff5863f5836eab410a2977149f4ffea5a7746389,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x1ede8c40530,WEI,2.121324037424e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776254,0x51719da1afaf9720fe743cb372fcf084a8b9c9a573fe5cf3a7ec3a8ffaffef2,0x7032bbe1f2318021260d3e88b31a80cd563caa871595dfa9a330a2c2757171b,2024-10-05 12:03:09,0x33a4f5f784e3172fc9c32479f4eacfa67cf9cc11f1f26416ef2465e23addeec,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x38aad1eb034,WEI,3.894144839732e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776257,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,0x6de327664a8ed2980f672a35550255528f7080ca4c0266a997c6c3626e8a79f,2024-10-05 12:04:46,0x3606f9de6f2dab5687d93f4deeaf2ccb893d0ac7a385c7b8e9eb799c0704a52,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0xb3634672ec,WEI,7.70464707308e-07,26,97.0,3.954130986830231e-06,2.648154219370828e-06,False
776257,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,0x6de327664a8ed2980f672a35550255528f7080ca4c0266a997c6c3626e8a79f,2024-10-05 12:04:46,0x1ea1625c10575130e8b84baa12c16ae45d53195578ebdde2f6dcf2f82fc1f2c,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x203f4163628,WEI,2.2160032538e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776257,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,0x6de327664a8ed2980f672a35550255528f7080ca4c0266a997c6c3626e8a79f,2024-10-05 12:04:46,0x3a3059ce5d8cc6cb7e0cf0c72e5f16b03f26574c352d91d8b3198f377166da9,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x1d41de14b98,WEI,2.010545998744e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776258,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,2024-10-05 12:05:17,0x1ece18006f67721eab7a08c0cc0a174ab61e9921933072bd82ac4cadffd9a60,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x22cf4d5dc48,WEI,2.39210947284e-06,26,31.0,3.954130986830231e-06,2.648154219370828e-06,False
776259,0x3e0cb02b4c19ddf98b3b639adc2d981f403b0e58d37ee8bc79373025910bd2c,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,2024-10-05 12:05:49,0x1c8127bd98a3b22360ee22362dc8da37a44bb29bab657ff1727f1ab196f5d2f,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0xc12c7fdc13,WEI,8.29675265043e-07,26,32.0,3.954130986830231e-06,2.648154219370828e-06,False
776259,0x3e0cb02b4c19ddf98b3b639adc2d981f403b0e58d37ee8bc79373025910bd2c,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,2024-10-05 12:05:49,0x3f930cf30fc9a729547846856b37968ff30e7de9ad5823bc3579d8dd2eb401a,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x1f4927a13ea,WEI,2.149941122026e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776259,0x3e0cb02b4c19ddf98b3b639adc2d981f403b0e58d37ee8bc79373025910bd2c,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,2024-10-05 12:05:49,0x5ef19e74293d83ab5e48b85755cdbf08cb55198c3dd77636d185da9ae45d5fc,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x1718cc8169c,WEI,1.587204855452e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776259,0x3e0cb02b4c19ddf98b3b639adc2d981f403b0e58d37ee8bc79373025910bd2c,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,2024-10-05 12:05:49,0x74955116d8db1ee6acfa393d9a3d554af9a42f2a919094a2e4d39955029fe92,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x67d4b7ecebd,WEI,7.135207280317e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776268,0x4f974a0e301b4a927802257c40821c73788caa0a8807ec9fe83d27505ba6047,0x30ed738f955e93cbee4233cc9641ee4ffc9d3ecf0eada5d30a2da229f74dece,2024-10-05 12:10:50,0x378286927d0871897009e08cbfdbf695a1eda72590d12922500bd4fa5ce802d,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x2a55868bbd0,WEI,2.909176118224e-06,26,301.0,3.954130986830231e-06,2.648154219370828e-06,False
776268,0x4f974a0e301b4a927802257c40821c73788caa0a8807ec9fe83d27505ba6047,0x30ed738f955e93cbee4233cc9641ee4ffc9d3ecf0eada5d30a2da229f74dece,2024-10-05 12:10:50,0x7cfa2619d8187ce134a03aa69f7f1a560ab20e951b92a66cf7bb859054df4f,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x13e4a22fecd,WEI,1.367043407565e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776268,0x4f974a0e301b4a927802257c40821c73788caa0a8807ec9fe83d27505ba6047,0x30ed738f955e93cbee4233cc9641ee4ffc9d3ecf0eada5d30a2da229f74dece,2024-10-05 12:10:50,0x3a34432d27203b9b22b3abdfe6ac28e7d2862e1ffa1a2e7617a320bdaedaaf4,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x245b3a10ea5,WEI,2.498389675685e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776268,0x4f974a0e301b4a927802257c40821c73788caa0a8807ec9fe83d27505ba6047,0x30ed738f955e93cbee4233cc9641ee4ffc9d3ecf0eada5d30a2da229f74dece,2024-10-05 12:10:50,0x5d3c48461b94e43bf45a6490e3c0be6549773f78afb71935e2c629fc98d7568,0x344c86d9d9a189cf1b616c8d3bd550bdfd3f099f4076f7e680a14d4d8981124,Unknown,0x2088d6cefd4,WEI,2.23575572066e-06,26,0.0,3.954130986830231e-06,2.648154219370828e-06,False
776264,0x689111d70dea31d20aaf8c96c4779a0137f42cdca75e531f3aa3085436242a1,0x43342ed2819160dab67807919123804e2c54665c5915d77a9a049f05648f576,2024-10-05 12:08:35,0x7b7a00beb46d0fcc795f45898d1e0d6f886a698b50b88220dce298054105d2b,0x34922cd3067017d2454a7eee247c893ff79724d919ff256f1a842d90fda6ff8,Unknown,0x92567772b5290,FRI,2574401.101582992,2,0.0,6089019.148844754,4970420.508998829,False
776266,0x1a2407e8eaafaa43effaada74b45bc7a9c6cc0e8258b1f0703087c00ea8c588,0x4c518d71d1a80436f67db8d5ccdc0745bd0e3a75ecdc84373ee74b8f601d4b2,2024-10-05 12:09:47,0x1cd538bfbc6e84d877b15c76cbfe59f2e3aa0dd5ae52d28b7d04e01a309429c,0x34922cd3067017d2454a7eee247c893ff79724d919ff256f1a842d90fda6ff8,Unknown,0x221e7507a02b15,FRI,9603637.196106518,2,72.0,6089019.148844754,4970420.508998829,False
776247,0x57aad171230cd9239765dbe64ea1faa18fe1dfa6f718f0e2aef50310b6ade98,0x3c18da095fcbab0fa8131d3f3f73ee8ff6b89e2ff78ef9baad5cb7e99182da,2024-10-05 11:59:33,0x712d37114dcb9ebda5363f0f4fc7c4254a14839fd828b3df3ef92a952cf2a6d,0x34943a1b0b3c16d7a951b422e719490faf936a46940bd9630581cf6ddbc741d,Unknown,0x8192ac8748226,FRI,2279471.356084774,2,0.0,9134360.242223943,9694276.831338612,False
776249,0x68e8d5a632db26626e3bb910b604a74687b3ecabedebb65b057444f35cd84b6,0x6a1366202f86d6f5add7134780c9c9893ae3d3414a6abf0bc0efa6303f1fe12,2024-10-05 12:00:34,0x2c9a1c791e77f12fb56b8ad36f83e989ecd6d97331dd403f12e27d324d4892e,0x34943a1b0b3c16d7a951b422e719490faf936a46940bd9630581cf6ddbc741d,Unknown,0x38ce232a857468,FRI,15989249.128363112,2,61.0,9134360.242223943,9694276.831338612,False
776239,0x7984dd711ca4eaa4c721a27fd5af8926686f98aee926a1cbc05625490918c96,0x66ccd8a4f9fdb758327321b6d83dcc1b59857868cc5ade00328b6cf6bd45bd0,2024-10-05 11:55:15,0xd74ca58a8baa51dd3254c6a2fbb9b371aeb03673d819bc24d0a02218c90591,0x3522cb79d93f90c45a56d7239c693d9ae77a2b7199996b6824e628ad0a3aa47,Unknown,0x826dfaab2ac98,FRI,2294541.897084056,2,0.0,2107829.913119397,264050.6199804086,False
776268,0x4f974a0e301b4a927802257c40821c73788caa0a8807ec9fe83d27505ba6047,0x30ed738f955e93cbee4233cc9641ee4ffc9d3ecf0eada5d30a2da229f74dece,2024-10-05 12:10:50,0x3d68e45c2a6c9e642fdd90945be6768b132043b6758dfe0ce3dba4f6aa3db8c,0x3522cb79d93f90c45a56d7239c693d9ae77a2b7199996b6824e628ad0a3aa47,Unknown,0x6d33f1fbd28b2,FRI,1921117.929154738,2,935.0,2107829.913119397,264050.6199804086,False
776211,0xc0ea8337bfd2657a0bbd1e51adab79a212244dd1902bdb31edc758e152e4a4,0x73f6a295f3d0cfbf533f6bce5a8d6ced09918bb49caaec304c65bebb7867038,2024-10-05 11:39:29,0x394a37bc444e7383c9e2efdbbe0cc990e71635f62582ec4c082f6c5047a71eb,0x35fb9d64901602dee22b31a794a0ee73c267dad92227e37e0b1690fb0ad014a,Unknown,0x6b044f577b,WEI,4.59633809275e-07,2,0.0,4.0826173861200003e-07,7.26510790588036e-08,False
776213,0x4a369635ba718df58692bbb631cb64d6257d89f9db35f4d878134cd250be583,0x1ae314c8e9687337d37e31a8062207390b42c68a71612e13d4d75157292ad2d,2024-10-05 11:40:38,0x1dc00a6a44387262d3de7021ec44f910d91818ca37ba4434c1766018c310374,0x35fb9d64901602dee22b31a794a0ee73c267dad92227e37e0b1690fb0ad014a,Unknown,0x531848296d,WEI,3.56889667949e-07,2,69.0,4.0826173861200003e-07,7.26510790588036e-08,False
776202,0x38cfc7df2501b7696b4df91eed425aa10ee179b05241cdebec4b0a1c252554f,0x3a661e8ce1b9117b2df107e7f492341d3922d169bfe6b652708b9a32dbdab82,2024-10-05 11:34:35,0x180eb5484dedfed67a3ac648e76294851043bb2e24c4405bc2391c0e2a0b132,0x36afdbfa8704bb563dd90a67ccad2df2a22408e46bdaadb9d9ca591c81249fe,Unknown,0x1fa257b61c0,WEI,2.17388229472e-06,1,0.0,2.17388229472e-06,,False
776218,0x46d769b7c57baa2205529b9886b0da373c0093300f187b7ec5bc0119b9103a4,0x42af219934b8ea1e3b3aedf8a22dadc29ce6cbfac74e5d210ae0eec57aeb12d,2024-10-05 11:43:21,0x117773e36b423a220e92a08e3264387188a92af6e3444855d68b20e96111f24,0x36bc704e0ba7bd77bcc30c00f13d810b2c6dba3d8f7676263d82d9e69306f87,Unknown,0x196a7b1c64f,WEI,1.746570167887e-06,4,0.0,4.183804922271e-06,4.4727935888289935e-06,False
776219,0x54218e69e28ce6dc4b0a24d6cf37894e276af170b63b0824407dbf1c6f158ae,0x46d769b7c57baa2205529b9886b0da373c0093300f187b7ec5bc0119b9103a4,2024-10-05 11:43:52,0x7bfe1c28afbbc2f4a250bd5187548afb91f466215aab3d279feab141c6ab5c9,0x36bc704e0ba7bd77bcc30c00f13d810b2c6dba3d8f7676263d82d9e69306f87,Unknown,0x2cc7ccb7eff,WEI,3.077290295039e-06,4,31.0,4.183804922271e-06,4.4727935888289935e-06,False
776252,0x6cbbc1b36d401b85e02e72a547c1dd64df7312a129672bbd4f82396501209ad,0x2b4efed3b621ae4ea8a3674a08c45e977b65614324d1ad00aa39aafe1a99c3d,2024-10-05 12:02:08,0x1a91ccc9c743651f477c17429e935dd37ed412362b03d449bca8ca38ec09739,0x36bc704e0ba7bd77bcc30c00f13d810b2c6dba3d8f7676263d82d9e69306f87,Unknown,0x9ce3a32cff6,WEI,1.0781344321526e-05,4,1096.0,4.183804922271e-06,4.4727935888289935e-06,False
